##Databases: PANTHER, KEGG PATHWAY, Reactome, BioCyc
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
Anchoring fibril formation	Reactome	R-HSA-2214320	1	15	0.270389053854	0.349769326545	3918	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2214320
Regulation of innate immune responses to cytosolic DNA	Reactome	R-HSA-3134975	1	15	0.270389053854	0.349769326545	29110	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-3134975
NRIF signals cell death from the nucleus	Reactome	R-HSA-205043	1	15	0.270389053854	0.349769326545	8878	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-205043
Constitutive Signaling by NOTCH1 HD Domain Mutants	Reactome	R-HSA-2691232	1	15	0.270389053854	0.349769326545	102	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2691232
IRAK1 recruits IKK complex	Reactome	R-HSA-937039	1	15	0.270389053854	0.349769326545	8517	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-937039
N-Glycan antennae elongation	Reactome	R-HSA-975577	1	15	0.270389053854	0.349769326545	6480	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-975577
Metabolism of folate and pterines	Reactome	R-HSA-196757	1	15	0.270389053854	0.349769326545	10797	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-196757
Recycling of bile acids and salts	Reactome	R-HSA-159418	1	15	0.270389053854	0.349769326545	8714	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-159418
Eicosanoid ligand-binding receptors	Reactome	R-HSA-391903	1	15	0.270389053854	0.349769326545	56413	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-391903
Regulation of necroptotic cell death	Reactome	R-HSA-5675482	1	15	0.270389053854	0.349769326545	8743	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5675482
Synthesis of bile acids and bile salts via 27-hydroxycholesterol	Reactome	R-HSA-193807	1	15	0.270389053854	0.349769326545	9420	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-193807
Signaling by NOTCH1 HD Domain Mutants in Cancer	Reactome	R-HSA-2691230	1	15	0.270389053854	0.349769326545	102	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2691230
WNT5A-dependent internalization of FZD4	Reactome	R-HSA-5099900	1	15	0.270389053854	0.349769326545	1856	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5099900
guanosine nucleotides de novo biosynthesis	BioCyc	PWY-7228	1	15	0.270389053854	0.349769326545	4830	http://biocyc.org/HUMAN/NEW-IMAGE?type=NIL&object=PWY-7228
superpathway of pyrimidine ribonucleotides de novo biosynthesis	BioCyc	PWY0-162	1	15	0.270389053854	0.349769326545	4830	http://biocyc.org/HUMAN/NEW-IMAGE?type=NIL&object=PWY0-162
Dopamine receptor mediated signaling pathway	PANTHER	P05912	2	51	0.27680065268	0.356428237697	2316|23136	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P05912
Vibrio cholerae infection	KEGG PATHWAY	hsa05110	2	51	0.27680065268	0.356428237697	7082|1080	http://www.genome.jp/kegg-bin/show_pathway?hsa05110/hsa:7082%09red/hsa:1080%09red
Ubiquitin-dependent degradation of Cyclin D	Reactome	R-HSA-75815	2	51	0.27680065268	0.356428237697	10197|595	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-75815
Metabolism of fat-soluble vitamins	Reactome	R-HSA-6806667	2	51	0.27680065268	0.356428237697	2719|5948	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6806667
Ubiquitin-dependent degradation of Cyclin D1	Reactome	R-HSA-69229	2	51	0.27680065268	0.356428237697	10197|595	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69229
Metabolism of nucleotides	Reactome	R-HSA-15869	3	92	0.283181890238	0.362860417425	7298|4830|7295	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-15869
Packaging Of Telomere Ends	Reactome	R-HSA-171306	2	52	0.284045825966	0.362860417425	3014|3015	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-171306
Elevation of cytosolic Ca2+ levels	Reactome	R-HSA-139853	1	16	0.284626682037	0.362860417425	6786	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-139853
SHC1 events in ERBB2 signaling	Reactome	R-HSA-1250196	1	16	0.284626682037	0.362860417425	6464	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1250196
Sema3A PAK dependent Axon repulsion	Reactome	R-HSA-399954	1	16	0.284626682037	0.362860417425	8829	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-399954
FGFR2 ligand binding and activation	Reactome	R-HSA-190241	1	16	0.284626682037	0.362860417425	2254	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-190241
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling	Reactome	R-HSA-975110	1	16	0.284626682037	0.362860417425	4615	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-975110
Beta-catenin phosphorylation cascade	Reactome	R-HSA-196299	1	16	0.284626682037	0.362860417425	10023	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-196299
Nucleotide-like (purinergic) receptors	Reactome	R-HSA-418038	1	16	0.284626682037	0.362860417425	5029	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-418038
Translesion synthesis by REV1	Reactome	R-HSA-110312	1	16	0.284626682037	0.362860417425	10459	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-110312
the visual cycle I (vertebrates)	BioCyc	PWY-6861	1	16	0.284626682037	0.362860417425	5948	http://biocyc.org/HUMAN/NEW-IMAGE?type=NIL&object=PWY-6861
Systemic lupus erythematosus	KEGG PATHWAY	hsa05322	4	136	0.292018842987	0.371612426544	3015|81|3014|718	http://www.genome.jp/kegg-bin/show_pathway?hsa05322/hsa:3014%09red/hsa:718%09red/hsa:81%09red/hsa:3015%09red
Diseases of glycosylation	Reactome	R-HSA-3781865	4	136	0.292018842987	0.371612426544	1464|4855|2719|4854	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-3781865
Separation of Sister Chromatids	Reactome	R-HSA-2467813	5	180	0.2942893019	0.373564701303	6249|10197|332|9126|8243	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2467813
Oxytocin receptor mediated signaling pathway	PANTHER	P04391	2	54	0.298512338862	0.373564701303	5584|5588	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P04391
Autoimmune thyroid disease	KEGG PATHWAY	hsa05320	2	54	0.298512338862	0.373564701303	355|3565	http://www.genome.jp/kegg-bin/show_pathway?hsa05320/hsa:355%09red/hsa:3565%09red
Arachidonic acid metabolism	Reactome	R-HSA-2142753	2	54	0.298512338862	0.373564701303	1545|5321	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2142753
@@Arachidonic acid metabolism	KEGG PATHWAY	hsa00590	1	62	0.711193937598	0.741703736696	5321	http://www.genome.jp/kegg-bin/show_pathway?hsa00590/hsa:5321%09red
Formation of TC-NER Pre-Incision Complex	Reactome	R-HSA-6781823	2	54	0.298512338862	0.373564701303	2033|8451	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6781823
Selenocompound metabolism	KEGG PATHWAY	hsa00450	1	17	0.298586821538	0.373564701303	1491	http://www.genome.jp/kegg-bin/show_pathway?hsa00450/hsa:1491%09red
Primary bile acid biosynthesis	KEGG PATHWAY	hsa00120	1	17	0.298586821538	0.373564701303	9420	http://www.genome.jp/kegg-bin/show_pathway?hsa00120/hsa:9420%09red
Nitrogen metabolism	KEGG PATHWAY	hsa00910	1	17	0.298586821538	0.373564701303	768	http://www.genome.jp/kegg-bin/show_pathway?hsa00910/hsa:768%09red
Translesion synthesis by POLI	Reactome	R-HSA-5656121	1	17	0.298586821538	0.373564701303	10459	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5656121
PKA-mediated phosphorylation of CREB	Reactome	R-HSA-111931	1	17	0.298586821538	0.373564701303	1385	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-111931
CREB phosphorylation through the activation of CaMKII	Reactome	R-HSA-442729	1	17	0.298586821538	0.373564701303	1385	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-442729
Regulated Necrosis	Reactome	R-HSA-5218859	1	17	0.298586821538	0.373564701303	8743	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5218859
STING mediated induction of host immune responses	Reactome	R-HSA-1834941	1	17	0.298586821538	0.373564701303	29110	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1834941
RIPK1-mediated regulated necrosis	Reactome	R-HSA-5213460	1	17	0.298586821538	0.373564701303	8743	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5213460
Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	Reactome	R-HSA-450513	1	17	0.298586821538	0.373564701303	7538	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-450513
Hyaluronan metabolism	Reactome	R-HSA-2142845	1	17	0.298586821538	0.373564701303	57214	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2142845
Translesion synthesis by POLK	Reactome	R-HSA-5655862	1	17	0.298586821538	0.373564701303	10459	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5655862
Acyl chain remodelling of PI	Reactome	R-HSA-1482922	1	17	0.298586821538	0.373564701303	5321	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1482922
Metabolism of porphyrins	Reactome	R-HSA-189445	1	17	0.298586821538	0.373564701303	210	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-189445
Muscarinic acetylcholine receptor 1 and 3 signaling pathway	PANTHER	P00042	2	55	0.30572882495	0.380474530608	5584|5588	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00042
@@Muscarinic acetylcholine receptor 2 and 4 signaling pathway	PANTHER	P00043	1	54	0.661820164933	0.69847786868	1129	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00043
Fanconi anemia pathway	KEGG PATHWAY	hsa03460	2	55	0.30572882495	0.380474530608	672|3280	http://www.genome.jp/kegg-bin/show_pathway?hsa03460/hsa:672%09red/hsa:3280%09red
Degradation of AXIN	Reactome	R-HSA-4641257	2	55	0.30572882495	0.380474530608	10197|64750	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-4641257
Heparan sulfate/heparin (HS-GAG) metabolism	Reactome	R-HSA-1638091	2	55	0.30572882495	0.380474530608	1464|2719	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1638091
AUF1 (hnRNP D0) binds and destabilizes mRNA	Reactome	R-HSA-450408	2	55	0.30572882495	0.380474530608	10197|1981	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-450408
XBP1(S) activates chaperone genes	Reactome	R-HSA-381038	2	55	0.30572882495	0.380474530608	4000|6464	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-381038
5-Hydroxytryptamine degredation	PANTHER	P04372	1	18	0.312274873845	0.387386120123	216	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P04372
Aflatoxin activation and detoxification	Reactome	R-HSA-5423646	1	18	0.312274873845	0.387386120123	1577	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5423646
retinol biosynthesis	BioCyc	PWY-6857	1	18	0.312274873845	0.387386120123	5948	http://biocyc.org/HUMAN/NEW-IMAGE?type=NIL&object=PWY-6857
Thyrotropin-releasing hormone receptor signaling pathway	PANTHER	P04394	2	56	0.31293105732	0.387386120123	5584|5588	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P04394
Ion homeostasis	Reactome	R-HSA-5578775	2	56	0.31293105732	0.387386120123	6717|6786	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5578775
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	Reactome	R-HSA-5362768	2	56	0.31293105732	0.387386120123	10197|7415	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5362768
Phosphatidylinositol signaling system	KEGG PATHWAY	hsa04070	3	98	0.315135136898	0.389430800198	8503|8821|5295	http://www.genome.jp/kegg-bin/show_pathway?hsa04070/hsa:8503%09red/hsa:8821%09red/hsa:5295%09red
Visual phototransduction	Reactome	R-HSA-2187338	3	98	0.315135136898	0.389430800198	2719|5588|5948	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2187338
Staphylococcus aureus infection	KEGG PATHWAY	hsa05150	2	57	0.320116848224	0.394894799647	728|718	http://www.genome.jp/kegg-bin/show_pathway?hsa05150/hsa:718%09red/hsa:728%09red
Starch and sucrose metabolism	KEGG PATHWAY	hsa00500	2	57	0.320116848224	0.394894799647	3099|2821	http://www.genome.jp/kegg-bin/show_pathway?hsa00500/hsa:2821%09red/hsa:3099%09red
Transport of connexons to the plasma membrane	Reactome	R-HSA-190872	1	19	0.325696135435	0.398434423806	2706	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-190872
Translesion Synthesis by POLH	Reactome	R-HSA-110320	1	19	0.325696135435	0.398434423806	7415	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-110320
Acyl chain remodelling of PS	Reactome	R-HSA-1482801	1	19	0.325696135435	0.398434423806	5321	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1482801
Chondroitin sulfate biosynthesis	Reactome	R-HSA-2022870	1	19	0.325696135435	0.398434423806	1464	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2022870
Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	Reactome	R-HSA-381771	1	19	0.325696135435	0.398434423806	5122	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-381771
Acyl chain remodelling of PG	Reactome	R-HSA-1482925	1	19	0.325696135435	0.398434423806	5321	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1482925
Other semaphorin interactions	Reactome	R-HSA-416700	1	19	0.325696135435	0.398434423806	64218	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-416700
3-phosphoinositide degradation	BioCyc	PWY-6368	1	19	0.325696135435	0.398434423806	8821	http://biocyc.org/HUMAN/NEW-IMAGE?type=NIL&object=PWY-6368
Synthesis of DNA	Reactome	R-HSA-69239	3	100	0.325811979183	0.398434423806	10197|1026|5925	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-69239
Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	Reactome	R-HSA-425366	3	101	0.331150394536	0.404611833879	861|6513|682	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-425366
HIV Life Cycle	Reactome	R-HSA-162587	4	145	0.331554897101	0.404755328929	1234|23327|5045|10015	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-162587
Hh mutants abrogate ligand secretion	Reactome	R-HSA-5387390	2	59	0.334430804727	0.407913005765	10197|7415	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5387390
Transcriptional regulation by small RNAs	Reactome	R-HSA-5578749	3	102	0.336487440864	0.410066803473	27161|3014|3015	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5578749
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis	Reactome	R-HSA-163560	1	20	0.338855799812	0.411885067013	11343	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-163560
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	Reactome	R-HSA-450321	1	20	0.338855799812	0.411885067013	8517	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-450321
superpathway of methionine degradation	BioCyc	PWY-5328	1	20	0.338855799812	0.411885067013	1491	http://biocyc.org/HUMAN/NEW-IMAGE?type=NIL&object=PWY-5328
Viral myocarditis	KEGG PATHWAY	hsa05416	2	60	0.341555036902	0.414808442749	595|1981	http://www.genome.jp/kegg-bin/show_pathway?hsa05416/hsa:595%09red/hsa:1981%09red
Ca2+ pathway	Reactome	R-HSA-4086398	2	61	0.348654955591	0.423066684496	27161|2535	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-4086398
Disorders of transmembrane transporters	Reactome	R-HSA-5619115	4	149	0.349230453314	0.423400635574	7415|6513|10197|1080	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5619115
Metabolic pathways	KEGG PATHWAY	hsa01100	27	1243	0.350887754028	0.425004398374	216|1789|2597|210|1786|2194|11343|10797|2821|2526|27165|8821|2744|10135|7298|253782|1491|2203|229|5321|6480|8877|4830|6489|2023|3099|1577	http://www.genome.jp/kegg-bin/show_pathway?hsa01100/hsa:5321%09red/hsa:7298%09red/hsa:6489%09red/hsa:210%09red/hsa:2821%09red/hsa:6480%09red/hsa:216%09red/hsa:10797%09red/hsa:2023%09red/hsa:1789%09red/hsa:2744%09red/hsa:1786%09red/hsa:8877%09red/hsa:253782%09red/hsa:27165%09red/hsa:11343%09red/hsa:4830%09red/hsa:229%09red/hsa:2526%09red/hsa:10135%09red/hsa:1577%09red/hsa:3099%09red/hsa:8821%09red/hsa:2597%09red/hsa:2203%09red/hsa:2194%09red/hsa:1491%09red
SALM protein interactions at the synapses	Reactome	R-HSA-8849932	1	21	0.351758959505	0.425004398374	2319	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8849932
Xenobiotics	Reactome	R-HSA-211981	1	21	0.351758959505	0.425004398374	1577	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-211981
activated TAK1 mediates p38 MAPK activation	Reactome	R-HSA-450302	1	21	0.351758959505	0.425004398374	8517	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-450302
5HT2 type receptor mediated signaling pathway	PANTHER	P04374	2	62	0.355728799589	0.429432883066	5584|5588	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P04374
Synthesis of substrates in N-glycan biosythesis	Reactome	R-HSA-446219	2	63	0.362774885469	0.436179080918	6480|6489	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-446219
RNA Polymerase I Promoter Opening	Reactome	R-HSA-73728	2	63	0.362774885469	0.436179080918	3014|3015	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-73728
Biological oxidations	Reactome	R-HSA-211859	5	198	0.363191612277	0.436179080918	5443|9420|1545|1577|216	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-211859
Mitophagy	Reactome	R-HSA-5205647	1	22	0.364410608029	0.436179080918	8878	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5205647
Intrinsic Pathway of Fibrin Clot Formation	Reactome	R-HSA-140837	1	22	0.364410608029	0.436179080918	2147	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-140837
VLDL interactions	Reactome	R-HSA-8855121	1	22	0.364410608029	0.436179080918	10062	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-8855121
Pink/Parkin Mediated Mitophagy	Reactome	R-HSA-5205685	1	22	0.364410608029	0.436179080918	8878	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5205685
HS-GAG degradation	Reactome	R-HSA-2024096	1	22	0.364410608029	0.436179080918	2719	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-2024096
Incretin synthesis, secretion, and inactivation	Reactome	R-HSA-400508	1	22	0.364410608029	0.436179080918	5122	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-400508
RA biosynthesis pathway	Reactome	R-HSA-5365859	1	22	0.364410608029	0.436179080918	216	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5365859
Assembly of the primary cilium	Reactome	R-HSA-5617833	5	199	0.367049336704	0.4389648556	5310|60412|23265|22897|7532	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-5617833
Renin secretion	KEGG PATHWAY	hsa04924	2	64	0.369791605225	0.441869629972	1385|185	http://www.genome.jp/kegg-bin/show_pathway?hsa04924/hsa:1385%09red/hsa:185%09red
Glycerophospholipid biosynthesis	Reactome	R-HSA-1483206	3	109	0.373727111355	0.446194095691	11343|6901|5321	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-1483206
Retinol metabolism	KEGG PATHWAY	hsa00830	2	65	0.376777423976	0.447230685986	216|1577	http://www.genome.jp/kegg-bin/show_pathway?hsa00830/hsa:1577%09red/hsa:216%09red
Gap-filling DNA repair synthesis and ligation in TC-NER	Reactome	R-HSA-6782210	2	65	0.376777423976	0.447230685986	2033|8451	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6782210
Renin-angiotensin system	KEGG PATHWAY	hsa04614	1	23	0.37681564181	0.447230685986	185	http://www.genome.jp/kegg-bin/show_pathway?hsa04614/hsa:185%09red
Protein export	KEGG PATHWAY	hsa03060	1	23	0.37681564181	0.447230685986	3309	http://www.genome.jp/kegg-bin/show_pathway?hsa03060/hsa:3309%09red
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	Reactome	R-HSA-193368	1	23	0.37681564181	0.447230685986	9420	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-193368
Thromboxane signalling through TP receptor	Reactome	R-HSA-428930	1	23	0.37681564181	0.447230685986	10672	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-428930
Pyrimidine metabolism	Reactome	R-HSA-73848	1	23	0.37681564181	0.447230685986	7298	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-73848
@@Pyrimidine metabolism	KEGG PATHWAY	hsa00240	2	105	0.62021604129	0.663005775753	7298|4830	http://www.genome.jp/kegg-bin/show_pathway?hsa00240/hsa:4830%09red/hsa:7298%09red
Chromosome Maintenance	Reactome	R-HSA-73886	3	110	0.379018958398	0.449467393895	7015|3014|3015	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-73886
Long-term potentiation	KEGG PATHWAY	hsa04720	2	66	0.383730877734	0.454290963564	1387|2033	http://www.genome.jp/kegg-bin/show_pathway?hsa04720/hsa:1387%09red/hsa:2033%09red
Dual incision in TC-NER	Reactome	R-HSA-6782135	2	66	0.383730877734	0.454290963564	2033|8451	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=R-HSA-6782135
